Ensemble_id,Gene_name,GC_content
ENSG00000233479,,51.34
ENSG00000202427,RNU6-744P,39.25
ENSG00000115084,SLC35F5,36.65
ENSG00000274940,MIR8083,64.04
ENSG00000242565,RN7SL372P,52.01
ENSG00000235015,GEMIN2P1,45.45
ENSG00000199565,Y_RNA,44.12
ENSG00000265429,MIR4782,37.97
ENSG00000143624,INTS3,48.34
ENSG00000222005,LINC01118,43.19
ENSG00000280409,LINC01101,58.09
ENSG00000285569,,43.79
ENSG00000224177,LINC00570,47.50
ENSG00000229647,MYOSLID,40.89
ENSG00000243613,,45.28
ENSG00000233222,,45.64
ENSG00000280721,LINC01943,44.80
ENSG00000273445,,45.59
ENSG00000143554,SLC27A3,59.39
ENSG00000293177,,50.48
ENSG00000290733,,43.07
ENSG00000273471,,45.16
ENSG00000271356,USP21P2,40.79
ENSG00000309755,,38.31
ENSG00000271134,IFITM3P9,56.45
ENSG00000297680,,43.82
ENSG00000266931,,41.31
ENSG00000230964,,39.58
ENSG00000261600,,46.39
ENSG00000204745,,38.47
ENSG00000287931,,38.64
ENSG00000214429,CYCSP6,46.03
ENSG00000298364,,34.79
ENSG00000207039,Y_RNA,43.14
ENSG00000223703,IGSF3P2,47.01
ENSG00000143614,GATAD2B,45.03
ENSG00000293925,,46.70
ENSG00000235486,ANAPC1P6,39.58
ENSG00000291125,,39.17
ENSG00000288437,,60.33
ENSG00000307645,,46.04
ENSG00000234898,CHEK2P3,45.70
ENSG00000294660,,40.31
ENSG00000233299,HIGD1AP4,42.14
ENSG00000303770,,38.54
ENSG00000237964,RAD52P1,50.00
ENSG00000304448,,45.84
ENSG00000230646,KLF2P2,63.21
ENSG00000297512,,57.09
ENSG00000233868,LLPHP3,39.74
ENSG00000298385,,39.44
ENSG00000232760,,65.53
ENSG00000223599,,49.20
ENSG00000294242,,64.62
ENSG00000236327,,42.44
ENSG00000224826,USP21P1,48.61
ENSG00000171385,KCND3,47.34
ENSG00000297133,,42.01
ENSG00000283202,,41.87
ENSG00000235419,,41.29
ENSG00000230076,RPL10P6,55.35
ENSG00000229267,SNHG31,38.68
ENSG00000213189,BTF3L4P2,39.31
ENSG00000305402,,41.34
ENSG00000231739,GAPDHP59,52.81
ENSG00000307603,,35.51
ENSG00000226886,,70.53
ENSG00000236485,LINC01945,35.92
ENSG00000143473,KCNH1,41.06
ENSG00000188668,OR7E90P,48.30
ENSG00000300514,,45.93
ENSG00000228949,UGT1A12P,44.31
ENSG00000296115,,42.79
ENSG00000230450,NEK2P4,43.49
ENSG00000225448,,70.05
ENSG00000236956,NF1P8,36.60
ENSG00000285819,,41.31
ENSG00000248796,MED15P8,61.89
ENSG00000236516,KLF2P4,64.24
ENSG00000297317,,55.31
ENSG00000237666,,40.40
ENSG00000307056,,44.30
ENSG00000204121,ECEL1P1,61.64
ENSG00000237087,,56.03
ENSG00000223788,DIS3L2P1,63.34
ENSG00000306068,,61.96
ENSG00000284706,,41.57
ENSG00000284604,,39.37
ENSG00000284659,,55.00
ENSG00000306208,,37.23
ENSG00000214077,GNAQP1,47.52
ENSG00000230047,HIGD2AP1,56.39
ENSG00000298773,,44.53
ENSG00000283312,,35.74
ENSG00000283491,,43.43
ENSG00000181798,LINC00471,46.77
ENSG00000224928,KRT8P30,60.31
ENSG00000235024,CDK5R2-AS1,45.39
ENSG00000227632,,43.71
ENSG00000299827,,48.34
ENSG00000229221,HNRNPA1P66,45.07
ENSG00000289943,,38.78
ENSG00000283283,,56.33
ENSG00000300009,,43.02
ENSG00000279333,,46.24
ENSG00000283167,,56.28
ENSG00000224668,IPO8P1,39.50
ENSG00000283952,,40.75
ENSG00000295406,,45.99
ENSG00000168992,OR7E102P,47.88
ENSG00000291126,,40.81
ENSG00000284376,,40.72
ENSG00000234004,,44.48
ENSG00000232717,TRIM51JP,36.89
ENSG00000293713,,35.85
ENSG00000226986,PRELID1P5,54.32
ENSG00000236026,,40.17
ENSG00000304755,,37.65
ENSG00000271003,,38.72
ENSG00000235959,,41.51
ENSG00000304720,,46.56
ENSG00000236750,,45.53
ENSG00000231445,TIMM8AP1,50.85
ENSG00000078369,GNB1,46.97
ENSG00000309217,,45.98
ENSG00000257800,FNBP1P1,41.55
ENSG00000294996,,47.28
ENSG00000235225,RPL31P17,46.30
ENSG00000303369,,42.92
ENSG00000271284,SMIM12P1,51.46
ENSG00000303632,,47.14
ENSG00000231240,KLF2P1,63.89
ENSG00000296048,,54.43
ENSG00000248313,CYP4F27P,52.81
ENSG00000286058,,41.50
ENSG00000180178,FAR2P1,40.77
ENSG00000224637,PDSS1P2,47.49
ENSG00000294944,,43.57
ENSG00000225392,MRPL36P1,54.49
ENSG00000233060,,45.44
ENSG00000217643,PTGES3P2,38.38
ENSG00000300661,,37.76
ENSG00000237629,UQCRHP2,47.92
ENSG00000309231,,48.76
ENSG00000244528,SEPTIN14P2,39.34
ENSG00000291147,,39.96
ENSG00000283132,KMT2CP4,36.44
ENSG00000296491,,39.78
ENSG00000283214,,55.17
ENSG00000304415,,38.06
ENSG00000283659,,36.63
ENSG00000223825,DAZAP2P1,54.87
ENSG00000231903,,44.13
ENSG00000236099,,59.82
ENSG00000306460,,45.81
ENSG00000229648,RPSAP22,49.24
ENSG00000303258,,45.49
ENSG00000234485,OR7E46P,48.09
ENSG00000299122,,42.62
ENSG00000234896,OR7E62P,45.49
ENSG00000290930,OR7E91P,44.99
ENSG00000248821,,57.19
ENSG00000309507,,47.86
ENSG00000233275,,45.07
ENSG00000309526,,48.67
ENSG00000227120,,41.51
ENSG00000234903,,38.65
ENSG00000305196,,37.67
ENSG00000235571,SNX18P14,53.83
ENSG00000214064,RPL6P5,45.89
ENSG00000309192,,36.50
ENSG00000231583,,50.00
ENSG00000304376,,39.34
ENSG00000229831,,51.25
ENSG00000302408,,44.85
ENSG00000230702,RPL31P30,44.32
ENSG00000286360,,41.69
ENSG00000236307,EEF1E1P1,43.96
ENSG00000298291,,44.25
ENSG00000241114,,44.30
ENSG00000296193,,39.31
ENSG00000231259,ANAPC1P2,38.72
ENSG00000285793,ANAPC1P2,40.86
ENSG00000231675,,37.93
ENSG00000228586,,44.64
ENSG00000233971,RPS20P10,43.08
ENSG00000300567,,39.72
ENSG00000231848,KRTCAP2P1,54.23
ENSG00000286728,,44.71
ENSG00000168765,GSTM4,49.62
ENSG00000227770,RPL7P12,41.07
ENSG00000232973,CYP1B1-AS1,42.28
ENSG00000134184,GSTM1,46.17
ENSG00000216721,,45.02
ENSG00000235770,LINC00607,40.08
ENSG00000260246,,57.35
ENSG00000134201,GSTM5,48.99
ENSG00000224679,MED15P4,61.99
ENSG00000297179,,47.70
ENSG00000241720,,49.55
ENSG00000204434,POTEKP,38.13
ENSG00000134202,GSTM3,47.16
ENSG00000286208,,39.65
ENSG00000291134,,46.02
ENSG00000225398,PGM5P4,40.75
ENSG00000226516,FAM138B,42.65
ENSG00000198758,EPS8L3,53.84
ENSG00000236397,DDX11L2,58.13
ENSG00000175509,ACRP1,59.09
ENSG00000227359,LINC02936,42.21
ENSG00000293951,,51.31
ENSG00000306868,,42.93
ENSG00000295313,,38.82
ENSG00000297281,,47.11
ENSG00000308566,,58.73
ENSG00000252845,RNA5SP101,57.41
ENSG00000275094,,43.18
ENSG00000273634,,41.93
ENSG00000248134,,41.60
ENSG00000144188,TRIM43CP,39.50
ENSG00000230343,,45.28
ENSG00000236847,,39.64
ENSG00000270748,IGKV2OR2-1,53.62
ENSG00000271402,IGKV2OR2-2,52.33
ENSG00000204670,IGKV1OR2-3,47.57
ENSG00000188383,GPAT2P2,59.76
ENSG00000144199,FAHD2B,49.62
ENSG00000227152,OR2T7,39.32
ENSG00000225972,MTND1P23,44.35
ENSG00000225630,MTND2P28,43.10
ENSG00000237973,MTCO1P12,45.76
ENSG00000278791,,49.44
ENSG00000229344,MTCO2P12,45.31
ENSG00000240409,MTATP8P1,38.16
ENSG00000248527,MTATP6P1,43.91
ENSG00000279791,,50.74
ENSG00000275655,RN7SL313P,54.86
ENSG00000198744,MTCO3P12,48.26
ENSG00000268663,WBP1LP6,51.18
ENSG00000284662,OR4F16,46.01
ENSG00000135976,ANKRD36,36.00
ENSG00000229376,CICP3,61.45
ENSG00000223181,RNU6-1199P,39.42
ENSG00000230199,,53.75
ENSG00000234116,,43.10
ENSG00000278455,CICP21,60.17
ENSG00000212230,RNU6-747P,38.46
ENSG00000232085,,32.97
ENSG00000231095,GYG1P3,45.07
ENSG00000265822,MIR4422,50.60
ENSG00000162402,USP24,37.85
ENSG00000298478,,49.05
ENSG00000293137,MSL3B,44.09
ENSG00000286059,,45.38
ENSG00000072080,SPP2,41.71
ENSG00000279218,,46.01
ENSG00000226442,,47.88
ENSG00000234281,LANCL1-AS1,38.31
ENSG00000279317,,37.69
ENSG00000310539,DDX11L2,57.29
ENSG00000287165,,50.01
ENSG00000293106,RPL23AP7,47.26
ENSG00000122417,ODF2L,34.88
ENSG00000232504,ST3GAL5-AS1,45.37
ENSG00000222017,,38.40
ENSG00000281162,LINC01127,48.29
ENSG00000234350,ERICH2-DT,42.25
ENSG00000187642,PERM1,67.73
ENSG00000183853,KIRREL1,49.16
ENSG00000231367,LINC02613,45.68
ENSG00000235009,LINC01883,45.39
ENSG00000234423,LINC01250,44.27
ENSG00000226520,KIRREL1-IT1,45.29
ENSG00000288460,SMIM42,44.14
ENSG00000227295,ELL2P1,45.44
ENSG00000158473,CD1D,46.43
ENSG00000271952,LINC01954,46.94
ENSG00000229621,LINC01822,38.79
ENSG00000229914,,53.31
ENSG00000229305,,47.44
ENSG00000200975,RNU1-7P,55.49
ENSG00000233645,,47.39
ENSG00000232912,RERE-AS1,44.97
ENSG00000223725,MYOSLID-AS1,40.68
ENSG00000221083,,55.20
ENSG00000270282,,53.66
ENSG00000234619,RPL7P11,41.49
ENSG00000224315,RPL7P7,41.96
ENSG00000222511,Y_RNA,33.98
ENSG00000226545,,50.29
ENSG00000228423,,44.71
ENSG00000229716,RPL23AP19,47.15
ENSG00000074800,ENO1,50.15
ENSG00000287048,,35.77
ENSG00000230385,,47.23
ENSG00000234572,LINC01800,44.77
ENSG00000228509,,39.98
ENSG00000224128,LINC01248,40.85
ENSG00000287151,LINC03124,40.47
ENSG00000274258,MIR6728,60.67
ENSG00000201725,RNU6-304P,42.99
ENSG00000238249,HMGN2P17,48.05
ENSG00000232663,,46.01
ENSG00000131686,CA6,48.06
ENSG00000265141,RN7SL451P,54.85
ENSG00000142599,RERE,42.21
ENSG00000290089,,41.42
ENSG00000227713,,41.57
ENSG00000223751,,45.71
ENSG00000284084,AOX3P-AOX2P,42.72
ENSG00000293422,PRORSD1P,36.49
ENSG00000232485,RPL37A-DT,44.50
ENSG00000293612,,35.46
ENSG00000231758,ARHGAP15-AS1,38.27
ENSG00000143622,RIT1,43.80
ENSG00000204929,LINC02934,41.60
ENSG00000226383,LINC01876,36.36
ENSG00000153187,HNRNPU,38.67
ENSG00000228857,ACTR3-AS1,42.36
ENSG00000234199,LINC01191,43.52
ENSG00000288902,,39.14
ENSG00000229337,,39.94
ENSG00000289077,,45.87
ENSG00000289349,,39.80
ENSG00000222032,,45.56
ENSG00000065526,SPEN,43.57
ENSG00000197617,VN1R5,41.40
ENSG00000249730,OR10J4,46.31
ENSG00000271806,,55.74
ENSG00000182873,PRKCZ-AS1,57.78
ENSG00000162585,FAAP20,60.96
ENSG00000234396,,57.52
ENSG00000272161,,62.07
ENSG00000157933,SKI,57.89
ENSG00000162923,WDR26,38.39
ENSG00000252744,Y_RNA,34.68
ENSG00000283676,MIR5087,42.11
ENSG00000202408,RNVU1-21,48.72
ENSG00000272824,,36.20
ENSG00000207340,RNVU1-1,54.27
ENSG00000252135,RNU1-155P,48.15
ENSG00000278596,MIR6077,52.44
ENSG00000238825,RNVU1-2,49.38
ENSG00000201183,RNVU1-3,44.10
ENSG00000225871,,42.37
ENSG00000285062,,65.33
ENSG00000280649,,64.74
ENSG00000229120,CYCSP4,48.39
ENSG00000272262,RNU6-89P,35.00
ENSG00000236439,RPS27P8,49.61
ENSG00000253042,SNORA70,46.61
ENSG00000143858,SYT2,50.15
ENSG00000226862,SYT2-AS1,49.90
ENSG00000225620,,52.07
ENSG00000117139,KDM5B,41.04
ENSG00000077157,PPP1R12B,39.63
ENSG00000116199,FAM20B,43.17
ENSG00000232750,,48.55
ENSG00000186283,TOR3A,52.39
ENSG00000143322,ABL2,41.31
ENSG00000234041,,54.39
ENSG00000231905,SETP10,41.15
ENSG00000212338,,51.40
ENSG00000201619,,53.19
ENSG00000231564,EIF4A1P11,43.69
ENSG00000225711,,42.26
ENSG00000223794,COX5BP8,51.86
ENSG00000228191,,43.05
ENSG00000181773,GPR3,58.06
ENSG00000077522,ACTN2,42.49
ENSG00000271746,,63.20
ENSG00000265392,MIR4252,65.08
ENSG00000231868,,60.86
ENSG00000143340,FAM163A,47.28
ENSG00000169905,TOR1AIP2,38.85
ENSG00000264916,RN7SL230P,55.12
ENSG00000235145,RPSAP16,49.82
ENSG00000223450,,40.70
ENSG00000261817,,42.54
ENSG00000116260,QSOX1,51.85
ENSG00000121454,LHX4,51.40
ENSG00000289628,,43.88
ENSG00000230019,YWHAQP9,44.95
ENSG00000097033,SH3GLB1,36.11
ENSG00000237094,,40.44
ENSG00000229887,HNRNPA1P6,48.08
ENSG00000290536,,46.51
ENSG00000227179,PGBP,46.06
ENSG00000223804,,64.21
ENSG00000215834,FMO9P,35.76
ENSG00000197067,OR2T32P,54.10
ENSG00000290608,,37.94
ENSG00000224227,OR2L1P,44.46
ENSG00000290612,,35.28
ENSG00000227671,ZNF731P,40.10
ENSG00000203664,OR2W5P,54.83
ENSG00000215859,PDZK1P1,42.12
ENSG00000234571,H2BP2,61.68
ENSG00000203878,CHIAP2,42.68
ENSG00000290764,CHIAP2,42.64
ENSG00000229978,PRAMEF36P,50.61
ENSG00000230092,,38.73
ENSG00000234232,PDE4DIPP7,43.47
ENSG00000220323,H2BC19P,63.29
ENSG00000261716,H2BC20P,60.00
ENSG00000223972,DDX11L1,59.12
ENSG00000240361,OR4G11P,39.19
ENSG00000227684,CROCCP4,64.62
ENSG00000186715,MST1L,56.71
ENSG00000215790,SLC35E2A,54.19
ENSG00000272419,LINC01145,65.43
ENSG00000276756,KMT2CP2,36.38
ENSG00000285215,,42.05
ENSG00000275585,PDE4DIPP4,43.34
ENSG00000234761,MGAT4FP,50.00
ENSG00000290909,,51.41
ENSG00000284740,,53.24
ENSG00000185495,SEPTIN7P13,33.61
ENSG00000272150,NBPF25P,43.46
ENSG00000153923,CLCA3P,34.62
ENSG00000291014,CLCA3P,34.28
ENSG00000272645,GTF2IP20,40.68
ENSG00000215908,CROCCP2,52.24
ENSG00000223345,H2BP1,60.89
ENSG00000243970,PPIEL,44.80
ENSG00000220785,MTMR9LP,52.60
ENSG00000198019,FCGR1BP,41.94
ENSG00000160766,GBA1LP,53.87
ENSG00000232022,FAAHP1,51.48
ENSG00000231752,EMBP1,37.75
ENSG00000217801,,65.46
ENSG00000286640,,41.45
ENSG00000277147,LINC00869,42.20
ENSG00000231827,,57.45
ENSG00000228327,,47.15
ENSG00000231512,SEPTIN14P21,38.76
ENSG00000214837,LINC01347,47.09
ENSG00000236957,,44.48
ENSG00000231551,PDE4DIPP6,42.08
ENSG00000215861,,40.70
ENSG00000214796,TUBA5P,50.35
ENSG00000143549,TPM3,45.14
ENSG00000284699,,49.18
ENSG00000169504,CLIC4,41.66
ENSG00000238482,RNU6-1208P,37.38
ENSG00000278034,MIR6731,59.72
ENSG00000133226,SRRM1,41.76
ENSG00000285053,,44.34
ENSG00000188783,PRELP,50.00
ENSG00000058668,ATP2B4,46.47
ENSG00000077549,CAPZB,49.21
ENSG00000173436,MICOS10,45.00
ENSG00000201609,RNU4-28P,36.17
ENSG00000158747,NBL1,47.57
ENSG00000270136,MICOS10-NBL1,47.16
ENSG00000226396,,55.38
ENSG00000158748,HTR6,53.91
ENSG00000020633,RUNX3,54.80
ENSG00000229162,RUNX3-AS1,53.34
ENSG00000264371,MIR4425,44.05
ENSG00000285823,LINC02793,52.42
ENSG00000070831,CDC42,41.94
ENSG00000202300,RNU6-487P,43.27
ENSG00000122176,FMOD,50.22
ENSG00000229652,,60.63
ENSG00000271588,LARP7P1,35.44
ENSG00000277406,SEC22B4P,36.51
ENSG00000273768,RNVU1-29,54.27
ENSG00000274428,RNVU1-25,45.62
ENSG00000277655,,44.26
ENSG00000274408,RNA5SP536,42.28
ENSG00000276975,HYDIN2,41.50
ENSG00000290557,,44.05
ENSG00000274450,,42.74
ENSG00000291243,,41.20
ENSG00000131781,FMO5,40.77
ENSG00000226015,CCT8P1,41.46
ENSG00000236806,RPL7AP15,50.06
ENSG00000131778,CHD1L,40.27
ENSG00000213226,,45.74
ENSG00000269113,TRABD2B,48.81
ENSG00000223814,,52.40
ENSG00000225028,,52.30
ENSG00000226133,LINC02794,45.16
ENSG00000231413,,44.63
ENSG00000237180,CYP46A4P,66.67
ENSG00000242267,SKINT1L,38.58
ENSG00000223720,,41.25
ENSG00000117834,SLC5A9,48.99
ENSG00000279214,,29.47
ENSG00000132122,SPATA6,37.04
ENSG00000224986,PPP1R8P1,48.95
ENSG00000060718,COL11A1,33.18
ENSG00000234257,SOD2P1,38.26
ENSG00000085832,EPS15,38.05
ENSG00000134686,PHC2,45.04
ENSG00000159023,EPB41,41.87
ENSG00000159388,BTG2,53.33
ENSG00000116254,CHD5,56.75
ENSG00000285629,,54.33
ENSG00000116251,RPL22,50.80
ENSG00000158286,RNF207,57.32
ENSG00000116237,ICMT,49.59
ENSG00000158292,GPR153,60.53
ENSG00000173673,HES3,65.79
ENSG00000069812,HES2,57.51
ENSG00000117569,PTBP2,35.67
ENSG00000207730,MIR200B,60.00
ENSG00000207607,MIR200A,55.56
ENSG00000198976,MIR429,57.83
ENSG00000162571,TTLL10,54.75
ENSG00000169972,PUSL1,66.60
ENSG00000205116,TMEM88B,61.48
ENSG00000178104,PDE4DIP,41.00
ENSG00000117152,RGS4,39.47
ENSG00000213036,,38.61
ENSG00000215819,KRT18P12,56.79
ENSG00000224584,UBE2V1P13,41.23
ENSG00000185221,GAPDHP24,48.52
ENSG00000223869,,41.39
ENSG00000287008,,39.16
ENSG00000117724,CENPF,40.92
ENSG00000160767,ENTREP3,57.40
ENSG00000162543,UBXN10,47.20
ENSG00000157211,CDCP2,49.48
ENSG00000225632,,50.41
ENSG00000157216,SSBP3,50.93
ENSG00000143552,NUP210L,42.89
ENSG00000179546,HTR1D,48.98
ENSG00000067208,EVI5,38.19
ENSG00000143774,GUK1,61.76
ENSG00000169991,IFFO2,54.33
ENSG00000198400,NTRK1,53.11
ENSG00000097021,ACOT7,53.97
ENSG00000187017,ESPN,60.15
ENSG00000198216,CACNA1E,43.87
ENSG00000179930,ZNF648,51.55
ENSG00000224810,,44.37
ENSG00000232309,,45.17
ENSG00000232096,YPEL5P1,44.96
ENSG00000206764,RNU6-152P,42.99
ENSG00000228664,,58.32
ENSG00000231684,EIF1P3,43.71
ENSG00000264470,MIR4794,38.96
ENSG00000162437,RAVER2,37.21
ENSG00000122432,SPATA1,36.14
ENSG00000285325,,37.58
ENSG00000143569,UBAP2L,43.58
ENSG00000168710,AHCYL1,40.92
ENSG00000143093,STRIP1,51.41
ENSG00000258634,,53.13
ENSG00000156150,ALX3,58.58
ENSG00000186150,UBL4B,57.14
ENSG00000233061,TTLL7-IT1,37.82
ENSG00000229486,,38.93
ENSG00000285201,,38.24
ENSG00000142875,PRKACB,34.70
ENSG00000213540,TXN2P1,53.75
ENSG00000154007,ASB17,35.20
ENSG00000184005,ST6GALNAC3,38.78
ENSG00000223905,,53.92
ENSG00000272855,,32.18
ENSG00000226415,TPI1P1,56.53
ENSG00000199921,RNU6-161P,39.62
ENSG00000232175,,48.72
ENSG00000135778,NTPCR,42.72
ENSG00000135749,PCNX2,40.87
ENSG00000231940,RPS7P3,46.03
ENSG00000251508,,74.94
ENSG00000143674,MAP3K21,39.90
ENSG00000252501,RNU4-77P,40.38
ENSG00000289305,,63.75
ENSG00000135750,KCNK1,42.07
ENSG00000265744,MIR4427,39.71
ENSG00000163485,ADORA1,48.14
ENSG00000142973,CYP4B1,43.78
ENSG00000290456,CYP4Z2P,40.09
ENSG00000154198,CYP4Z2P,40.09
ENSG00000238145,TUBAP8,47.99
ENSG00000187048,CYP4A11,48.46
ENSG00000259832,CYP4A26P,53.57
ENSG00000261196,CYP4A43P,55.37
ENSG00000261593,CYP4A27P,45.79
ENSG00000261290,CYP4A44P,43.51
ENSG00000271383,NBPF19,43.87
ENSG00000290792,,40.99
ENSG00000142920,AZIN2,46.14
ENSG00000183347,GBP6,38.88
ENSG00000215874,CAPNS1P1,46.29
ENSG00000225492,GBP1P1,39.19
ENSG00000069424,KCNAB2,56.04
ENSG00000143442,POGZ,41.80
ENSG00000137942,FNBP1L,37.34
ENSG00000290013,,66.67
ENSG00000177606,JUN,47.04
ENSG00000171735,CAMTA1,48.00
ENSG00000162399,BSND,51.71
ENSG00000283773,,59.18
ENSG00000160072,ATAD3B,58.83
ENSG00000205090,TMEM240,66.80
ENSG00000050628,PTGER3,38.05
ENSG00000011021,CLCN6,48.13
ENSG00000116685,KIAA2013,55.79
ENSG00000169218,RSPO1,52.57
ENSG00000116922,AIRIM,48.39
ENSG00000134690,CDCA8,45.77
ENSG00000183317,EPHA10,50.36
ENSG00000200421,Y_RNA,41.00
ENSG00000214141,ACTN4P2,51.00
ENSG00000227416,,54.08
ENSG00000185090,MANEAL,54.59
ENSG00000233728,,54.91
ENSG00000196449,YRDC,49.58
ENSG00000197982,C1orf122,63.25
ENSG00000188786,MTF1,43.60
ENSG00000235673,,55.57
ENSG00000230955,INPP5B-AS1,47.51
ENSG00000204084,INPP5B,46.64
ENSG00000252448,SNORA63,37.04
ENSG00000222282,RNU6-584P,34.74
ENSG00000287987,,47.63
ENSG00000237290,LINC01343,51.22
ENSG00000227994,,64.02
ENSG00000178028,DMAP1,52.33
ENSG00000117419,ERI3,47.73
ENSG00000233602,ERI3-IT1,50.46
ENSG00000187147,RNF220,47.21
ENSG00000197587,DMBX1,51.43
ENSG00000203995,ZYG11A,43.56
ENSG00000242391,,42.14
ENSG00000121310,ECHDC2,47.09
ENSG00000230953,,48.57
ENSG00000231866,,33.71
ENSG00000116171,SCP2,40.00
ENSG00000264834,,58.59
ENSG00000266188,,62.50
ENSG00000265815,,53.00
ENSG00000237279,H3P2,46.58
ENSG00000236360,RRAS2P1,41.83
ENSG00000226147,TUBBP10,53.04
ENSG00000174348,PODN,56.03
ENSG00000232993,,55.97
ENSG00000227644,HIGD1AP11,44.64
ENSG00000162383,SLC1A7,53.18
ENSG00000223920,,61.40
ENSG00000162604,TM2D1,39.63
ENSG00000271200,PATJ-DT,61.12
ENSG00000122477,LRRC39,36.25
ENSG00000240038,AMY2B,34.92
ENSG00000271419,,45.93
ENSG00000197323,TRIM33,38.21
ENSG00000226984,,40.28
ENSG00000225650,EIF2S2P5,38.64
ENSG00000201114,Y_RNA,39.45
ENSG00000236480,PKMP1,54.60
ENSG00000116752,BCAS2,40.33
ENSG00000175984,DENND2C,39.41
ENSG00000143321,HDGF,51.35
ENSG00000160679,CHTOP,44.38
ENSG00000271527,,61.31
ENSG00000226292,RPS3AP10,38.87
ENSG00000207341,RNA5SP64,50.47
ENSG00000188859,FAM78B,45.09
ENSG00000203307,FAM78B-AS1,48.74
ENSG00000230898,,46.04
ENSG00000215952,MIR921,55.36
ENSG00000215835,,54.70
ENSG00000225325,,39.85
ENSG00000230231,FMO7P,37.18
ENSG00000094975,SUCO,36.42
ENSG00000237249,,42.35
ENSG00000223525,RABGAP1L-IT1,41.10
ENSG00000235869,,45.51
ENSG00000289425,,40.36
ENSG00000252552,RNU6-307P,37.74
ENSG00000116161,CACYBP,40.41
ENSG00000120333,MRPS14,40.16
ENSG00000206659,Y_RNA,42.16
ENSG00000181101,ENTR1P2,53.18
ENSG00000120332,TNN,45.69
ENSG00000235750,KIAA0040,44.87
ENSG00000230687,,45.75
ENSG00000233946,RPS29P4,47.83
ENSG00000224718,LINC01657,50.10
ENSG00000159173,TNNI1,52.75
ENSG00000163431,LMOD1,48.51
ENSG00000134375,TIMM17A,42.30
ENSG00000206637,SNORA70H,51.11
ENSG00000238003,RPL10P4,53.25
ENSG00000176393,RNPEP,48.75
ENSG00000275207,MIR6740,47.79
ENSG00000117691,NENF,47.62
ENSG00000162772,ATF3,43.16
ENSG00000235862,,55.10
ENSG00000162771,GARIN4,55.43
ENSG00000226036,RFKP5,44.78
ENSG00000123685,BATF3,48.81
ENSG00000252484,RN7SKP49,41.54
ENSG00000143756,FBXO28,40.96
ENSG00000143753,DEGS1,46.06
ENSG00000143786,CNIH3,44.14
ENSG00000223982,SNRPD2P2,55.56
ENSG00000233461,,41.60
ENSG00000116918,TSNAX,37.77
ENSG00000270106,TSNAX-DISC1,41.64
ENSG00000162946,DISC1,42.18
ENSG00000236372,,45.72
ENSG00000259823,LYPD8,51.05
ENSG00000160097,FNDC5,54.01
ENSG00000143147,GPR161,46.83
ENSG00000143155,TIPRL,38.53
ENSG00000237049,RPL34P1,40.96
ENSG00000237131,,45.97
ENSG00000284214,MIR29C,44.32
ENSG00000284203,MIR29B2,39.51
ENSG00000076356,PLXNA2,47.99
ENSG00000287220,,44.72
ENSG00000226843,,35.63
ENSG00000251785,RNA5SP20,47.62
ENSG00000243437,RN7SL370P,51.19
ENSG00000077254,USP33,38.35
ENSG00000232672,ACTG1P21,56.40
ENSG00000180488,MIGA1,39.53
ENSG00000222849,RNA5SP21,60.42
ENSG00000065135,GNAI3,38.65
ENSG00000160818,GPATCH4,48.50
ENSG00000119535,CSF3R,53.16
ENSG00000116990,MYCL,53.68
ENSG00000261326,LINC01355,36.95
ENSG00000125944,HNRNPR,38.85
ENSG00000125945,ZNF436,46.42
ENSG00000204219,TCEA3,48.57
ENSG00000088280,ASAP3,49.69
ENSG00000236863,RPL23AP23,48.20
ENSG00000152904,GGPS1,43.08
ENSG00000227962,,40.43
ENSG00000162885,B3GALNT2,40.22
ENSG00000126698,DNAJC8,43.16
ENSG00000130770,ATP5IF1,44.37
ENSG00000271398,,55.53
ENSG00000130766,SESN2,50.07
ENSG00000130772,MED18,46.05
ENSG00000085491,SLC25A24,39.44
ENSG00000260879,,56.19
ENSG00000196427,NBPF4,44.98
ENSG00000241361,SLC25A24P1,37.52
ENSG00000243967,NBPF5P,44.30
ENSG00000186086,NBPF6,44.91
ENSG00000283354,,37.41
ENSG00000227832,ST13P21,43.62
ENSG00000226483,RPL7L1P21,43.73
ENSG00000273136,NBPF26,40.69
ENSG00000219481,NBPF1,43.99
ENSG00000269896,,49.07
ENSG00000292993,,57.62
ENSG00000228463,,50.77
ENSG00000230863,,37.33
ENSG00000215869,THAP3P1,59.47
ENSG00000215838,,49.51
ENSG00000229359,PIN1P1,63.79
ENSG00000293134,PIN1P1,60.94
ENSG00000213075,RPL31P11,47.58
ENSG00000269737,,50.22
ENSG00000293187,,52.67
ENSG00000227775,,50.94
ENSG00000233012,HDAC1P2,47.81
ENSG00000293204,,45.23
ENSG00000229808,,54.12
ENSG00000293219,,47.73
ENSG00000229052,MND1P1,36.95
ENSG00000293223,,36.91
ENSG00000232862,,41.54
ENSG00000233792,PUDPP2,49.46
ENSG00000236253,SLC25A3P1,65.31
ENSG00000223396,RPS10P7,53.04
ENSG00000234996,ACTG1P25,56.05
ENSG00000224081,SLC44A3-AS1,47.51
ENSG00000180867,PDIA3P1,45.63
ENSG00000270392,PFN1P2,54.66
ENSG00000230021,,40.98
ENSG00000232626,,62.08
ENSG00000293334,,60.91
ENSG00000223519,KIF28P,46.66
ENSG00000240194,CYMP,53.56
